goodreads_book_id,tag_id,count,tag_name
107021,29005,39,superheroes
5600151,20939,783,mystery
5600151,30574,730,to-read
5600151,8717,265,currently-reading
5600151,11743,228,fiction
5600151,9684,145,dogs
13167062,30574,8740,to-read
13167062,6750,202,chick-lit
13167062,8717,195,currently-reading
13167062,11743,129,fiction
13167062,26138,112,romance
28351,30574,2170,to-read
28351,23605,364,picture-books
28351,6857,300,children
28351,6888,206,children-s
28351,11743,125,fiction
17334495,30574,24732,to-read
17334495,8717,1806,currently-reading
17334495,14552,880,history
17334495,21689,421,non-fiction
17334495,4605,334,biography
15801381,30574,1286,to-read
15801381,11305,412,fantasy
15801381,8717,273,currently-reading
15801381,11557,165,favorites
15801381,33114,113,young-adult
77736,30574,1343,to-read
77736,26837,672,science-fiction
77736,26771,473,sci-fi
77736,28247,167,space-opera
77736,26894,139,scifi
73965,19733,323,memoir
73965,8717,285,currently-reading
73965,21689,217,non-fiction
73965,19742,143,memoirs
73965,21773,122,nonfiction
1219103,7457,316,classics
1219103,30574,172,to-read
1219103,11743,151,fiction
1219103,1691,150,adventure
1219103,26837,115,science-fiction
10324808,30574,20522,to-read
10324808,31745,357,vampires
10324808,14917,343,house-of-night
10324808,33114,301,young-adult
10324808,8717,214,currently-reading
7823038,30574,7739,to-read
7823038,31617,1452,urban-fantasy
7823038,22973,664,paranormal
7823038,11305,625,fantasy
7823038,32623,319,witches
16300,30574,7162,to-read
16300,20939,1228,mystery
16300,1800,686,agatha-christie
16300,11743,276,fiction
16300,8717,266,currently-reading
212525,30574,3020,to-read
212525,7457,141,classics
212525,11743,70,fiction
212525,7404,32,classic
212525,27669,24,short-stories
13419891,30574,14498,to-read
13419891,11305,827,fantasy
13419891,33114,433,young-adult
13419891,11557,347,favorites
13419891,32989,183,ya
132626,30574,1235,to-read
132626,23471,84,philosophy
132626,11557,64,favorites
132626,21773,56,nonfiction
132626,7457,41,classics
121410,30574,3603,to-read
121410,21689,245,non-fiction
121410,1691,156,adventure
121410,29045,102,survival
121410,21773,82,nonfiction
129620,30574,7170,to-read
129620,14527,823,historical-romance
129620,26138,726,romance
129620,14467,351,historical
129620,11557,334,favorites
13148921,30574,695,to-read
13148921,8717,401,currently-reading
13148921,30358,243,thriller
13148921,11743,158,fiction
13148921,16130,153,james-rollins
95658,30574,3038,to-read
95658,8717,187,currently-reading
95658,33114,180,young-adult
95658,29718,107,the-clique
95658,27199,103,series
11734251,30574,7745,to-read
11734251,14487,909,historical-fiction
11734251,8717,410,currently-reading
11734251,11743,198,fiction
11734251,14467,132,historical
9151181,30574,9685,to-read
9151181,8717,985,currently-reading
9151181,5951,375,business
9151181,21689,190,non-fiction
9151181,17780,83,leadership
978098,30574,14985,to-read
978098,14552,337,history
978098,8717,253,currently-reading
978098,21689,217,non-fiction
978098,14730,164,holocaust
9013,30574,8181,to-read
9013,21689,351,non-fiction
9013,14552,214,history
9013,21773,117,nonfiction
9013,8717,107,currently-reading
682153,30574,1734,to-read
682153,21831,593,nora-roberts
682153,8717,169,currently-reading
682153,8076,113,contemporary-romance
682153,26138,110,romance
20983362,30574,87545,to-read
20983362,11305,1276,fantasy
20983362,33114,1107,young-adult
20983362,30464,719,time-travel
20983362,11557,608,favorites
102857,30574,717,to-read
102857,20939,602,mystery
102857,8717,300,currently-reading
102857,26138,298,romance
102857,15954,289,j-d-robb
18666006,30574,13294,to-read
18666006,11743,292,fiction
18666006,8717,289,currently-reading
18666006,33114,64,young-adult
18666006,3371,60,audio
834378,30574,5591,to-read
834378,20939,1260,mystery
834378,1800,678,agatha-christie
834378,8517,292,crime
834378,11743,289,fiction
7011879,30574,4224,to-read
7011879,8717,312,currently-reading
7011879,26138,14,romance
7011879,10026,13,durjoy-datta
7011879,5207,12,books-i-own
184850,30574,12193,to-read
184850,26138,804,romance
184850,8076,377,contemporary-romance
184850,8717,295,currently-reading
184850,8055,263,contemporary
12009,30574,6092,to-read
12009,26837,690,science-fiction
12009,26771,460,sci-fi
12009,8717,264,currently-reading
12009,11743,203,fiction
192510,30574,994,to-read
192510,11557,119,favorites
192510,8717,63,currently-reading
192510,21989,43,novel
192510,11590,28,favourites
22642472,30574,9454,to-read
22642472,27669,980,short-stories
22642472,11743,538,fiction
22642472,8717,430,currently-reading
22642472,11305,72,fantasy
262545,30574,2615,to-read
262545,11743,313,fiction
262545,4949,129,book-club
262545,8717,128,currently-reading
262545,14487,80,historical-fiction
16000044,30574,22381,to-read
16000044,11305,1347,fantasy
16000044,11557,672,favorites
16000044,8717,570,currently-reading
16000044,33114,536,young-adult
18170134,30574,827,to-read
18170134,8717,267,currently-reading
18170134,16095,263,james-patterson
18170134,20939,121,mystery
18170134,11743,77,fiction
12661,30574,1337,to-read
12661,8717,781,currently-reading
12661,11743,313,fiction
12661,14487,211,historical-fiction
12661,11557,85,favorites
2430,30574,5811,to-read
2430,11743,53,fiction
2430,20939,41,mystery
2430,8717,38,currently-reading
2430,28696,34,steve-martini
197436,30574,1311,to-read
197436,6953,56,childrens
197436,6857,33,children
197436,11743,31,fiction
197436,6888,29,children-s
37100,30574,5359,to-read
37100,20939,193,mystery
37100,11743,103,fiction
37100,8717,100,currently-reading
37100,21672,88,noir
265650,30574,1621,to-read
265650,7457,93,classics
265650,8717,56,currently-reading
265650,23743,39,plays
265650,11743,26,fiction
298663,30574,16897,to-read
298663,11743,361,fiction
298663,8517,289,crime
298663,8717,227,currently-reading
298663,20939,218,mystery
588747,30574,9541,to-read
588747,7457,413,classics
588747,20939,268,mystery
588747,31859,154,victorian
588747,8717,132,currently-reading
2528,30574,2552,to-read
2528,8717,334,currently-reading
2528,11743,332,fiction
2528,11557,146,favorites
2528,22743,68,owned
60057,30574,4467,to-read
60057,11743,240,fiction
60057,8717,158,currently-reading
60057,14487,104,historical-fiction
60057,11557,95,favorites
7514925,30574,3357,to-read
7514925,11305,1356,fantasy
7514925,11557,1016,favorites
7514925,33114,986,young-adult
7514925,8717,634,currently-reading
11430,30574,2800,to-read
11430,7116,256,christian-fiction
11430,16871,170,karen-kingsbury
11430,7077,136,christian
11430,8717,96,currently-reading
114982,20939,789,mystery
114982,33114,746,young-adult
114982,14487,534,historical-fiction
114982,30574,420,to-read
114982,32989,376,ya
319300,30574,2808,to-read
319300,14552,176,history
319300,4605,168,biography
319300,8717,166,currently-reading
319300,21773,157,nonfiction
11983940,30574,41608,to-read
11983940,33114,876,young-adult
11983940,14487,716,historical-fiction
11983940,11557,650,favorites
11983940,11305,592,fantasy
12551077,30574,13417,to-read
12551077,33114,430,young-adult
12551077,8055,290,contemporary
12551077,26138,284,romance
12551077,32989,229,ya
26114516,30574,13090,to-read
26114516,8717,776,currently-reading
26114516,11743,125,fiction
26114516,6750,116,chick-lit
26114516,20939,74,mystery
21330,30574,3268,to-read
21330,13561,1371,graphic-novels
21330,11305,632,fantasy
21330,7778,582,comics
21330,8782,581,cómics
82888,11557,230,favorites
82888,7457,139,classics
82888,11743,119,fiction
82888,30574,89,to-read
82888,5661,76,brazilian-literature
57913,30574,9581,to-read
57913,8717,677,currently-reading
57913,11743,396,fiction
57913,26837,264,science-fiction
57913,11557,209,favorites
6420846,30574,35509,to-read
6420846,8717,602,currently-reading
6420846,33114,498,young-adult
6420846,14821,391,horror
6420846,11557,260,favorites
16696,30574,2002,to-read
16696,11743,232,fiction
16696,20939,186,mystery
16696,8717,174,currently-reading
16696,14487,105,historical-fiction
7010683,30574,10916,to-read
7010683,8717,171,currently-reading
7010683,11743,95,fiction
7010683,6750,93,chick-lit
7010683,26138,46,romance
7870457,13547,286,graphic-novel
7870457,30574,132,to-read
7870457,7806,97,comics-graphic-novels
7870457,13561,94,graphic-novels
7870457,11743,91,fiction
452244,30574,8298,to-read
452244,14821,679,horror
452244,31745,314,vampires
452244,11557,254,favorites
452244,11743,222,fiction
86658,30574,743,to-read
86658,11743,607,fiction
86658,18367,129,literature
86658,22743,128,owned
86658,8717,99,currently-reading
514210,30574,5685,to-read
514210,8717,388,currently-reading
514210,23471,368,philosophy
514210,5870,198,buddhism
514210,21689,159,non-fiction
13642710,30574,16995,to-read
13642710,8717,801,currently-reading
13642710,26837,614,science-fiction
13642710,26771,476,sci-fi
13642710,11743,247,fiction
896622,30574,3474,to-read
896622,26138,492,romance
896622,14527,484,historical-romance
896622,14467,227,historical
896622,8717,161,currently-reading
18080923,30574,3240,to-read
18080923,33114,278,young-adult
18080923,10064,200,dystopian
18080923,10059,131,dystopia
18080923,8717,129,currently-reading
21412360,30574,370,to-read
21412360,8717,345,currently-reading
21412360,11743,323,fiction
21412360,15798,113,ireland
21412360,14487,90,historical-fiction
11532160,30574,490,to-read
11532160,11557,243,favorites
11532160,22973,213,paranormal
11532160,8717,194,currently-reading
11532160,26138,166,romance
7840156,30574,5082,to-read
7840156,8717,240,currently-reading
7840156,30358,188,thriller
7840156,11743,165,fiction
7840156,20939,118,mystery
18079661,8717,393,currently-reading
18079661,20939,176,mystery
18079661,30574,153,to-read
18079661,18258,142,lisa-gardner
18079661,30358,89,thriller
184644,30574,3473,to-read
184644,8150,314,cookbooks
184644,8717,128,currently-reading
184644,8209,71,cooking
184644,12175,47,food
7290826,30574,10375,to-read
7290826,6750,244,chick-lit
7290826,8717,195,currently-reading
7290826,11743,90,fiction
7290826,16168,71,jane-green
10813480,30574,15205,to-read
10813480,17450,558,kristen-ashley
10813480,26138,526,romance
10813480,11557,434,favorites
10813480,8717,360,currently-reading
439363,30574,6197,to-read
439363,19052,1204,manga
439363,11557,111,favorites
439363,26138,90,romance
439363,19165,57,mangas
148584,30574,6330,to-read
148584,20939,1075,mystery
148584,1800,702,agatha-christie
148584,8517,263,crime
148584,11743,260,fiction
17948485,30574,9239,to-read
17948485,11557,585,favorites
17948485,26138,548,romance
17948485,8076,265,contemporary-romance
17948485,12680,265,funny
98,30574,1217,to-read
98,8717,606,currently-reading
98,23005,208,parenting
98,21773,118,nonfiction
98,3739,87,baby
59836,30574,1433,to-read
59836,26138,212,romance
59836,8717,210,currently-reading
59836,8896,201,danielle-steel
59836,11743,96,fiction
11699349,30574,5789,to-read
11699349,14487,585,historical-fiction
11699349,8717,174,currently-reading
11699349,33114,168,young-adult
11699349,11557,126,favorites
169487,30574,6042,to-read
169487,8717,209,currently-reading
169487,27095,120,self-help
169487,21689,33,non-fiction
169487,24526,22,psychology
8951449,30574,16862,to-read
8951449,33268,570,zombies
8951449,33114,397,young-adult
8951449,17213,331,kindle
8951449,8717,280,currently-reading
7942008,30574,5961,to-read
7942008,19052,547,manga
7942008,19175,173,mangá
7942008,11557,101,favorites
7942008,8717,81,currently-reading
1298171,30574,343,to-read
1298171,8717,28,currently-reading
1298171,6953,17,childrens
1298171,9580,17,disney
1298171,6857,14,children
14480,30574,997,to-read
14480,6895,42,children-s-books
14480,6953,34,childrens
14480,6888,29,children-s
14480,6857,24,children
11324166,30574,10919,to-read
11324166,28610,2040,steampunk
11324166,11305,1127,fantasy
11324166,22973,541,paranormal
11324166,8717,451,currently-reading
112874,30574,1741,to-read
112874,11743,398,fiction
112874,7116,151,christian-fiction
112874,8717,109,currently-reading
112874,7077,104,christian
23158207,30574,2817,to-read
23158207,5951,491,business
23158207,21689,238,non-fiction
23158207,8717,196,currently-reading
23158207,29434,81,technology
20559676,30574,12289,to-read
20559676,11557,861,favorites
20559676,21387,431,new-adult
20559676,26138,416,romance
20559676,8922,400,dark
10893138,30574,2321,to-read
10893138,8717,84,currently-reading
10893138,8055,58,contemporary
10893138,6750,48,chick-lit
10893138,26138,40,romance
821000,30574,334,to-read
821000,6953,256,childrens
821000,7457,191,classics
821000,6857,177,children
821000,6888,150,children-s
3665811,30574,6392,to-read
3665811,33114,281,young-adult
3665811,11557,192,favorites
3665811,5207,183,books-i-own
3665811,32623,153,witches
16045078,30574,9970,to-read
16045078,8717,427,currently-reading
16045078,6750,207,chick-lit
16045078,11743,113,fiction
16045078,26138,92,romance
14759321,30574,717,to-read
14759321,8717,281,currently-reading
14759321,6750,143,chick-lit
14759321,11743,121,fiction
14759321,12048,59,first-reads
7384801,30574,710,to-read
7384801,22983,524,paranormal-romance
7384801,22973,409,paranormal
7384801,31745,370,vampires
7384801,17607,312,lara-adrian
1249630,30574,167,to-read
1249630,11743,95,fiction
1249630,22743,92,owned
1249630,24009,56,portugal
1249630,24014,45,portuguese-authors
23252517,30574,4415,to-read
23252517,11557,682,favorites
23252517,26138,383,romance
23252517,21387,332,new-adult
23252517,22973,210,paranormal
29975458,30574,34577,to-read
29975458,8717,2053,currently-reading
29975458,11743,208,fiction
29975458,20939,186,mystery
29975458,30358,147,thriller
114188,30574,2867,to-read
114188,26138,727,romance
114188,21831,646,nora-roberts
114188,8717,246,currently-reading
114188,8076,153,contemporary-romance
17191012,30574,2201,to-read
17191012,11557,473,favorites
17191012,8717,338,currently-reading
17191012,26138,274,romance
17191012,21387,232,new-adult
99297,30574,18081,to-read
99297,26138,311,romance
99297,11743,229,fiction
99297,14487,227,historical-fiction
99297,16157,157,jane-austen
297186,30574,2277,to-read
297186,20939,240,mystery
297186,8717,136,currently-reading
297186,26010,97,robert-crais
297186,11743,88,fiction
10960383,30574,22050,to-read
10960383,11743,317,fiction
10960383,8717,258,currently-reading
10960383,6750,142,chick-lit
10960383,4949,99,book-club
15733346,30574,12040,to-read
15733346,8717,1000,currently-reading
15733346,21689,449,non-fiction
15733346,4605,150,biography
15733346,11557,145,favorites
89884,30574,1405,to-read
89884,11743,356,fiction
89884,11557,79,favorites
89884,8717,42,currently-reading
89884,18326,36,literary-fiction
5199185,30574,3391,to-read
5199185,13561,224,graphic-novels
5199185,13547,128,graphic-novel
5199185,26837,98,science-fiction
5199185,7457,97,classics
2122216,30574,7600,to-read
2122216,19052,1195,manga
2122216,8717,87,currently-reading
2122216,26138,80,romance
2122216,11557,65,favorites
6255949,30574,7939,to-read
6255949,26837,534,science-fiction
6255949,26771,461,sci-fi
6255949,8717,340,currently-reading
6255949,11743,184,fiction
24408,30574,5762,to-read
24408,14487,603,historical-fiction
24408,33114,254,young-adult
24408,8717,241,currently-reading
24408,11743,224,fiction
23426,30574,12016,to-read
23426,8717,841,currently-reading
23426,23471,306,philosophy
23426,11557,226,favorites
23426,11743,223,fiction
27397,30574,2256,to-read
27397,21689,376,non-fiction
27397,21773,166,nonfiction
27397,17721,138,law
27397,8717,90,currently-reading
621739,30574,2986,to-read
621739,23605,455,picture-books
621739,6953,230,childrens
621739,6895,167,children-s-books
621739,6857,148,children
313256,30574,1984,to-read
313256,26138,351,romance
313256,22973,350,paranormal
313256,31723,160,vampire
313256,22983,157,paranormal-romance
15791403,30574,1671,to-read
15791403,8717,521,currently-reading
15791403,16095,261,james-patterson
15791403,20939,105,mystery
15791403,11743,86,fiction
208146,30574,1285,to-read
